10/6/2016 1:06:19 AM,HQ,10.10.3.50,34.3,4.7
10/6/2016 1:16:20 AM,HQ,10.10.3.50,26.7,7.1
10/6/2016 1:26:20 AM,HQ,10.10.3.50,39.5,18.8
10/6/2016 12:46:19 AM,HQ,10.10.3.50,31.2,5.5
10/6/2016 1:36:20 AM,HQ,10.10.3.50,33.6,4.5
10/6/2016 1:56:22 AM,HQ,10.10.3.50,41.3,30.4
10/6/2016 2:06:20 AM,HQ,10.10.3.50,35.2,5.1
10/6/2016 1:46:20 AM,HQ,10.10.3.50,38.9,9.2
10/6/2016 2:16:20 AM,HQ,10.10.3.50,34.7,10.4
10/6/2016 2:26:21 AM,HQ,10.10.3.50,36.7,6.4
10/6/2016 2:36:21 AM,HQ,10.10.3.50,35.5,10.4
10/6/2016 2:46:21 AM,HQ,10.10.3.50,35.0,4.4
10/6/2016 2:56:21 AM,HQ,10.10.3.50,34.5,6.8
10/6/2016 3:16:21 AM,HQ,10.10.3.50,30.3,4.5
10/6/2016 3:26:22 AM,HQ,10.10.3.50,41.0,17.3
10/6/2016 3:06:21 AM,HQ,10.10.3.50,35.8,5.4
10/6/2016 3:36:22 AM,HQ,10.10.3.50,35.9,7.4
10/6/2016 3:46:22 AM,HQ,10.10.3.50,32.7,7.1
10/6/2016 3:56:22 AM,HQ,10.10.3.50,36.2,4.5
10/6/2016 4:26:22 AM,HQ,10.10.3.50,39.1,11.9
10/6/2016 4:46:23 AM,HQ,10.10.3.50,29.9,5.4
10/6/2016 4:06:22 AM,HQ,10.10.3.50,29.4,5.3
10/6/2016 4:16:22 AM,HQ,10.10.3.50,31.4,3.4
10/6/2016 4:36:22 AM,HQ,10.10.3.50,35.5,17.0
10/6/2016 4:56:23 AM,HQ,10.10.3.50,34.4,2.7
10/6/2016 5:16:23 AM,HQ,10.10.3.50,31.8,3.3
10/6/2016 5:26:23 AM,HQ,10.10.3.50,32.9,3.7
10/6/2016 5:06:23 AM,HQ,10.10.3.50,34.4,6.7
10/6/2016 5:36:23 AM,HQ,10.10.3.50,33.0,3.2
10/6/2016 5:46:23 AM,HQ,10.10.3.50,33.3,4.1
10/6/2016 6:16:24 AM,HQ,10.10.3.50,29.5,3.6
10/6/2016 6:46:24 AM,HQ,10.10.3.50,36.9,14.0
10/6/2016 5:56:24 AM,HQ,10.10.3.50,36.4,10.5
10/6/2016 6:06:24 AM,HQ,10.10.3.50,35.7,7.4
10/6/2016 6:36:24 AM,HQ,10.10.3.50,38.2,23.9
10/6/2016 6:56:24 AM,HQ,10.10.3.50,32.6,6.4
10/6/2016 7:06:25 AM,HQ,10.10.3.50,52.7,48.8
10/6/2016 6:26:24 AM,HQ,10.10.3.50,36.5,6.4
10/6/2016 7:26:25 AM,HQ,10.10.3.50,33.5,4.8
10/6/2016 7:36:25 AM,HQ,10.10.3.50,30.5,4.5
10/6/2016 7:16:25 AM,HQ,10.10.3.50,32.4,11.3
10/6/2016 7:46:25 AM,HQ,10.10.3.50,32.6,6.5
10/6/2016 7:56:25 AM,HQ,10.10.3.50,31.5,4.1
10/6/2016 8:06:26 AM,HQ,10.10.3.50,34.0,7.1
10/6/2016 8:26:26 AM,HQ,10.10.3.50,33.5,7.3
10/6/2016 8:36:26 AM,HQ,10.10.3.50,32.2,2.4
10/6/2016 8:16:26 AM,HQ,10.10.3.50,34.0,5.0
10/6/2016 8:46:26 AM,HQ,10.10.3.50,39.1,21.3
10/6/2016 8:56:26 AM,HQ,10.10.3.50,33.9,8.7
10/6/2016 9:06:26 AM,HQ,10.10.3.50,37.1,15.2
10/6/2016 9:36:27 AM,HQ,10.10.3.50,39.1,20.8
10/6/2016 9:26:27 AM,HQ,10.10.3.50,40.8,9.0
10/6/2016 9:56:27 AM,HQ,10.10.3.50,30.8,5.4
10/6/2016 9:16:26 AM,HQ,10.10.3.50,29.5,5.2
10/6/2016 9:46:27 AM,HQ,10.10.3.50,32.8,3.2
10/6/2016 10:16:27 AM,HQ,10.10.3.50,30.1,5.8
10/6/2016 10:36:28 AM,HQ,10.10.3.50,31.9,6.0
10/6/2016 10:56:28 AM,HQ,10.10.3.50,30.8,6.5
10/6/2016 11:06:28 AM,HQ,10.10.3.50,31.4,5.9
10/6/2016 10:06:27 AM,HQ,10.10.3.50,33.1,4.3
10/6/2016 10:26:28 AM,HQ,10.10.3.50,37.5,7.9
